	BrMin	BrFactor_ADAPT	nChromoSi_AWSoM	PoyntingFluxPerBSi	LperpTimesSqrtBSi	StochasticExponent	rMinWaveReflection	realization	pfss	UseSurfaceWaveRefl
751	5.170295767	1.622388184	4.864788E+18	601543.4282	164359.9679	0.27326887	1.126888514	0.545454545	2	2
752	9.776067445	1.459168844	3.853637E+18	498818.6119	229515.6497	0.178054148	1.079934099	0	2	1
753	6.208059792	0.854934142	3.364120E+18	596176.3212	122516.6187	0.331134988	1.005330205	0.090909091	1	2
754	6.834192098	1.002093897	1.181326E+18	471242.2961	155278.6222	0.171573032	1.156989854	0.272727273	1	1
755	7.904932623	1.614968073	1.967976E+18	573703.8089	194910.003	0.318974161	1.131592504	0.545454545	2	2
756	9.379592058	0.571570705	2.798264E+18	1095248.817	239686.7616	0.286532073	1.182898148	0.181818182	1	2
757	7.041878296	1.787675385	2.081990E+18	326423.2906	129226.4626	0.101884224	1.084601229	0	1	1
758	5.809223475	1.165395488	4.410431E+18	797304.708	76685.78448	0.193036091	1.108295495	0.272727273	2	1
759	8.962019415	1.266434039	8.794586E+17	883903.1516	112999.0455	0.267303769	1.137877764	0.363636364	2	2
760	6.297418431	2.214647815	4.005177E+18	540124.915	256192.251	0.211094223	1.042327797	0.636363636	2	1
761	7.719655882	1.753717765	3.217414E+18	442370.0182	94224.84992	0.298085783	1.067723617	0.545454545	2	2
762	5.06900194	0.80774608	1.664864E+18	985945.2853	203107.6239	0.122264423	1.16326176	0.090909091	2	1
763	7.325426368	1.378515508	3.105698E+18	657613.9377	298591.8144	0.153300405	1.114519393	0.272727273	2	2
764	8.718052828	0.900776353	4.716767E+18	360037.232	51330.67665	0.24724676	1.189135394	0.909090909	1	2
765	9.276069032	1.085088259	4.889588E+18	1052300.727	168634.838	0.218474633	1.113773131	0.454545455	2	1
766	6.608291868	2.30320324	5.903089E+17	320924.8222	59230.38517	0.274998663	1.01872287	0.545454545	2	2
767	8.028155285	1.833968023	2.577560E+18	624753.6924	284333.2906	0.129417551	1.093326665	0.181818182	2	1
768	5.385579409	0.617831495	2.900007E+18	755926.6277	141673.0938	0.305861012	1.188389514	0.272727273	1	1
769	7.016174124	1.534694446	1.490833E+18	475129.4598	84227.63127	0.329632517	1.140085818	0.363636364	2	2
770	8.406444431	1.04838649	1.076906E+18	579142.8152	259896.187	0.176150857	1.165469433	0.272727273	1	2
771	6.520742995	0.812329689	4.596143E+18	689563.4703	227260.0253	0.220418764	1.182154985	0.545454545	1	1
772	7.588975935	1.433508996	2.607807E+18	393566.2162	116071.0875	0.135364638	1.107552714	0.181818182	1	2
773	9.688225311	0.719265297	1.788086E+18	862889.545	41668.1242	0.110187485	1.159200912	0.454545455	1	1
774	7.35832199	1.665271147	3.696815E+18	506466.3738	185914.8585	0.293274816	1.06059806	0.272727273	2	1
775	8.475067746	2.269641386	4.107303E+18	410257.0731	157910.2844	0.20114137	1.035212917	0.181818182	2	2
776	6.746235436	1.20692668	3.241649E+18	891564.6598	233504.8698	0.120405576	1.079212441	0.090909091	2	1
777	7.816989084	0.596165471	3.952654E+18	987756.4315	74693.79958	0.26505373	1.004608167	0.363636364	1	2
778	5.47955755	1.812303283	9.296189E+17	431583.4597	218413.705	0.209671476	1.102881441	0.545454545	2	2
779	9.467577582	1.573154103	7.434611E+17	668677.9674	149096.7629	0.24945641	1.055890404	0.454545455	2	1
780	5.897214968	0.977225598	2.428949E+18	364500.5472	192918.0505	0.154965265	1.030494676	0.454545455	1	1
781	9.030429625	0.94367369	3.543517E+18	454217.9931	292129.8158	0.321166537	1.023382418	0.636363636	1	2
782	5.137420485	1.404475605	4.255767E+18	550005.4538	49091.55192	0.173255167	1.09799699	0.090909091	2	2
783	9.906765348	1.711127778	4.444168E+18	349624.3518	249726.1	0.255344918	1.144792907	0.272727273	1	1
784	7.256968819	0.765123219	4.360270E+17	1081047.582	106537.0145	0.19119638	1.049229582	1	2	1
785	8.649605998	1.240755521	2.122613E+18	777228.6009	200868.4667	0.284262897	1.074615008	0	2	2
786	6.676273639	0.555157397	2.032039E+18	519607.2727	280118.9921	0.235380864	1.112304268	0.454545455	1	2
787	8.056781273	1.150959187	4.186982E+17	422262.6466	38132.32878	0.150283488	1.18690654	0	1	1
788	9.531741141	0.984625901	4.389583E+18	746690.039	128343.0818	0.125105664	1.135405386	0.727272727	2	1
789	8.318139969	2.543505087	1.918031E+18	380169.0172	80004.54144	0.216220929	1.059002005	0	2	2
790	7.558998257	2.099577815	4.794845E+18	590684.6408	206178.3074	0.11451171	1.013971322	0.090909091	2	1
791	5.228439434	0.883440194	7.205659E+17	834505.5655	97301.06959	0.290838444	1.118518623	0.909090909	2	2
792	7.484553907	1.252393245	4.083248E+18	309053.5499	136804.3907	0.314609302	1.167065493	0.363636364	1	2
793	8.562554287	0.791464608	3.294326E+18	611673.8047	181708.1719	0.161055079	1.14168188	0.090909091	1	1
794	9.186118818	0.661109847	1.279391E+18	336605.547	214207.5325	0.336203943	1.096468019	0.363636364	1	2
795	5.60599234	1.147289022	1.766637E+18	634170.6358	101934.0432	0.188336755	1.021853449	0.818181818	2	1
796	9.437721425	1.984977446	2.179912E+18	465796.392	171836.8487	0.270309561	1.174813581	0.636363636	2	2
797	7.09971575	1.038971534	2.737541E+18	909379.3243	62430.72205	0.206277748	1.069985531	0.636363636	2	1
798	8.180233206	1.506101577	4.649132E+18	807344.1226	287526.9328	0.299300572	1.044600104	0.454545455	2	2
799	6.277441848	1.472549926	9.871916E+17	723874.3939	189116.3541	0.105501587	1.003085355	0.636363636	2	1
800	7.66031045	0.870293294	1.473192E+18	1021804.121	161103.0254	0.250076705	1.077689629	0.636363636	2	2
801	5.009939183	2.086429625	3.446887E+18	352983.1596	271039.9718	0.19457681	1.179026505	0.090909091	2	1
802	9.93549364	1.316246512	3.035893E+18	547133.306	70892.27235	0.234479204	1.025871247	0.454545455	2	2
803	6.052253133	0.69493843	4.946385E+18	444687.7852	245511.2854	0.140061522	1.051266977	0.636363636	1	1
804	9.236657444	1.647916077	3.862540E+18	554783.7054	78560.3887	0.116413156	1.16332708	1	2	1
805	6.569655435	0.701778567	1.054912E+18	823555.8258	222803.3892	0.300115374	1.068240993	0.727272727	1	2
806	7.989453864	1.304102296	1.540991E+18	921292.6215	127417.7766	0.205697293	1.043638246	0.272727273	2	2
807	5.34607899	2.252216165	3.374132E+18	452711.2143	237350.8606	0.26902598	1.13871251	0.181818182	2	1
808	9.639350971	0.863455197	2.963047E+18	647647.9648	37211.17562	0.189865702	1.09196561	0	1	1
809	5.719790951	1.484696222	4.873462E+18	345003.2184	279194.2329	0.33444065	1.016568359	0.363636364	1	2
810	8.895124742	1.51824607	1.361541E+18	436288.5883	180508.1378	0.14064195	1.037355268	0.454545455	1	1
811	5.27807082	1.032131635	1.848718E+18	533657.5033	135631.6516	0.233664373	1.061971369	0	1	2
812	9.727515008	2.35338961	2.262191E+18	366069.8636	205509.4482	0.194699508	1.108913768	1	2	2
813	7.397080314	1.135142489	2.660227E+18	1009889.298	96099.45917	0.251840028	1.010348283	0.909090909	2	1
814	8.5139149	0.667947666	4.571887E+18	707664.2169	253856.3449	0.103972667	1.085732185	0.545454545	1	1
815	9.137783861	0.782482119	2.407539E+18	1032729.477	288727.2083	0.279002914	1.127820749	0.181818182	2	2
816	6.785715959	1.728618852	3.114583E+18	388957.3196	145535.4192	0.214472254	1.029524186	0.090909091	1	2
817	5.518214018	1.258176395	7.930308E+17	734775.2104	63603.70258	0.125448062	1.152435608	0.181818182	2	1
818	7.149652758	0.892420611	4.015106E+18	408786.8499	103135.895	0.148985288	1.10112975	0.090909091	1	1
819	8.268850659	1.353416079	3.226107E+18	511208.0699	215379.0012	0.236444717	1.176514894	0.727272727	1	2
820	6.345913042	1.589474939	2.109479E+18	620071.4821	246431.7155	0.160712653	1.171160648	0.363636364	2	2
821	7.768226201	0.99360812	4.960704E+17	322530.8729	71817.33617	0.314717324	1.146556854	0.636363636	1	1
822	9.867861801	1.156744654	4.307599E+18	846418.8686	162023.9371	0.28977462	1.195299006	0	2	1
823	8.610372555	1.762182765	1.995566E+18	479846.6226	46325.72995	0.260614932	1.024365067	0	2	2
824	5.945939658	0.546177225	3.519844E+18	948478.4069	190040.8718	0.204676384	1.119902803	0.090909091	1	2
825	9.362927552	1.236026817	3.616128E+18	354540.3762	258448.8961	0.155560376	1.057250266	0	1	1
826	8.096020924	1.719022625	1.153949E+18	719193.7281	210143.3187	0.184829633	1.137169284	0.454545455	2	1
827	5.433603704	0.775160122	4.328301E+18	650513.1388	82774.67641	0.248626953	1.032634167	0.545454545	1	2
828	9.570584991	2.627452159	4.516649E+18	449356.1378	283417.3033	0.20977949	1.185936098	0.363636364	2	2
829	8.357428192	0.933638826	2.054619E+18	876915.4569	167183.5237	0.118891284	1.008727831	0.545454545	2	1
830	5.689775152	2.149644565	2.827655E+18	545541.1376	58300.49224	0.295774998	1.11054037	1	2	2
831	8.767497888	1.91332509	1.561027E+18	635654.5387	156713.3884	0.101507807	1.143433617	0.363636364	2	1
832	6.412517999	0.967188417	3.319168E+18	791876.2783	267173.4299	0.285092385	1.038911083	1	2	2
833	5.18980448	2.525997919	8.476138E+17	331850.1482	184739.0777	0.25404671	1.168048189	0.181818182	2	1
834	9.795458588	0.606200571	6.616923E+17	568168.7569	115397.0624	0.174769431	1.014941763	0.181818182	1	1
835	6.188173263	1.202196173	2.347111E+18	464179.6904	226615.3532	0.31941787	1.090339015	0.454545455	1	2
836	6.814482368	1.332485016	4.664088E+18	589104.5185	193591.2239	0.175793818	1.148055227	0.363636364	2	2
837	7.923917633	0.711370714	2.675675E+18	493292.7569	149741.611	0.32975521	1.172659023	0.363636364	1	1
838	9.398491239	1.422417146	1.715309E+18	763153.9566	75367.58333	0.304811801	1.12455067	0.454545455	2	1
839	8.14133116	2.036227161	4.175007E+18	310574.0203	124217.1177	0.275579096	1.09509476	0.727272727	1	2
840	5.788684051	0.8202222	1.302560E+18	1066948.398	234149.3006	0.21975819	1.199946872	1	2	2
841	8.981107764	1.056281318	4.971815E+18	951831.1774	202315.9991	0.264025468	1.153940141	0.363636364	2	1
842	6.316095063	2.002418759	5.130857E+17	420609.4014	92907.16891	0.199378081	1.052628078	0.181818182	2	2
843	7.304688684	0.609938715	1.413735E+18	375401.3935	50540.53175	0.134081052	1.181168808	0	1	1
844	8.736769246	1.096179864	9.997397E+17	679603.2934	293581.3714	0.221467946	1.105783666	0.727272727	2	1
845	9.294480424	0.908702099	8.069908E+17	784218.0107	146682.2505	0.192693703	1.178765847	0.363636364	2	2
846	8.008228817	2.585669751	3.285432E+18	342633.4623	60547.87306	0.103632892	1.001579616	0	2	1
847	6.996284164	0.799818295	3.173915E+18	557101.4859	264906.8231	0.3179103	1.15488131	0.090909091	1	2
848	8.425838104	1.27749061	4.784906E+18	459719.6188	85017.96928	0.172871239	1.130266831	1	1	1
849	6.500509194	1.176454377	1.103951E+18	371561.4349	121607.7769	0.247138746	1.122144609	0.636363636	1	2
850	7.607569195	0.563645237	1.890533E+18	674214.7345	228578.4826	0.153642822	1.19754043	0.909090909	1	1
851	7.376797382	2.551993442	2.004458E+18	426158.3202	162919.9511	0.297490671	1.044433861	0.818181818	2	2
852	8.454875817	1.956125203	3.898642E+17	528211.6126	186706.2951	0.21192368	1.069049862	0.909090909	2	1
853	6.100216303	1.010021445	4.492414E+18	896988.3226	42986.13223	0.268367603	1.173597569	0.363636364	2	2
854	9.078438564	2.060903795	3.025890E+18	403295.1828	221841.3445	0.292838774	1.1173911	0.545454545	2	1
855	6.726653039	0.844931999	2.459034E+18	971919.2542	77594.35271	0.108689775	1.012562643	0.636363636	2	2
856	9.486291762	0.686419432	3.926562E+18	399087.6827	195818.0252	0.223674558	1.03982841	1	1	2
857	5.876478623	1.290721198	3.436967E+18	696639.6585	156215.9974	0.135748952	1.064430774	0.272727273	2	1
858	9.049411508	1.122156898	2.151307E+18	584653.6499	52520.15276	0.331949824	1.081729516	0.272727273	1	1
859	5.117713589	0.652720367	2.384742E+17	482216.2829	299775.6266	0.177473715	1.006345994	0.636363636	1	2
860	7.236432224	1.497877667	4.228137E+18	761330.4585	204295.5881	0.217913607	1.058164589	0.545454545	2	2
861	8.668502048	1.013740272	3.739787E+18	1059299.238	114184.4339	0.302547497	1.033548109	1	2	1
862	6.003776939	1.959844806	1.737821E+18	315522.5635	256844.3732	0.127164789	1.134885341	0.272727273	1	1
863	6.657454703	1.441863197	3.724313E+18	437614.4581	31012.83655	0.232103132	1.195944393	0.090909091	1	2
864	8.07724001	0.83742654	4.135890E+18	541608.9784	277218.7597	0.138563054	1.120548572	0.909090909	1	1
865	6.909086368	2.294738752	4.624977E+18	358420.7505	72357.89783	0.282527877	1.073801435	0.636363636	2	2
866	8.299279757	1.673624832	2.635388E+18	662208.9464	235379.4753	0.197005526	1.049185433	0.181818182	2	1
867	5.631956777	0.727520366	2.284668E+18	718438.375	125442.2714	0.253331798	1.144247878	0.272727273	1	2
868	8.826862389	0.626483875	3.417685E+18	800342.7502	89653.90785	0.207599505	1.101778141	0.181818182	1	1
869	6.471561678	1.842455862	1.499726E+18	568972.9251	199059.777	0.270804025	1.003175647	0.363636364	2	2
870	7.539871535	2.328698431	1.086891E+18	472799.3395	108938.838	0.118729349	1.078572996	0.909090909	2	1
871	5.209800132	1.110484313	3.828163E+18	903978.3545	251600.7085	0.301618924	1.177163666	0.636363636	2	2
872	7.465390081	1.073881166	6.002476E+17	627086.6737	174062.6184	0.332889384	1.125515253	0.363636364	1	2
873	8.582213947	1.5431828	2.586243E+18	331091.8514	133376.0471	0.187776831	1.150129731	0.454545455	1	1
874	9.206208006	1.395957127	4.471684E+18	606175.4216	101143.9624	0.316985846	1.010969446	0.181818182	2	1
875	5.586627425	0.918147855	2.783847E+18	301954.2754	209197.1537	0.162553017	1.086352967	0.545454545	1	2
876	7.081199603	1.215394741	1.945367E+18	829089.3905	286735.2438	0.202993614	1.035070896	0.545454545	2	2
877	8.200389149	0.756505087	1.232022E+18	925280.5423	57421.82314	0.287582879	1.059687379	0.818181818	1	1
878	5.848034251	1.702608784	4.283330E+18	494051.1487	166298.8034	0.112083438	1.157960294	0.363636364	2	1
879	8.923265543	1.803913807	7.523731E+17	387142.9775	270248.7929	0.30781576	1.188152699	0.727272727	1	2
880	6.257970465	0.587941045	4.769743E+18	1043512.742	159784.7601	0.123784408	1.092589778	0.454545455	1	1
881	7.680277672	1.181695934	3.080808E+18	739714.599	183578.829	0.276792056	1.017192146	0.181818182	2	2
882	9.955851866	0.952092953	1.652874E+18	416729.122	244192.5704	0.238695981	1.06595972	1	1	2
883	6.03391662	1.564765143	9.382839E+17	512543.1426	65355.32523	0.15084291	1.041357356	0.272727273	2	1
884	7.987046548	1.899603987	3.900415E+18	428928.986	259199.4656	0.315706364	1.188866561	0.909090909	2	2
885	5.319266252	0.955608867	1.017344E+18	997846.0381	99164.86486	0.13270635	1.093682797	0.636363636	2	1
886	6.970145638	1.194806792	4.987058E+18	670710.2166	58606.79188	0.112679027	1.041814629	0.727272727	2	2
887	8.389702073	0.575604458	2.999889E+18	374919.8621	284757.1832	0.25778025	1.066429203	0	1	1
888	6.527852032	0.744550876	1.735258E+18	456286.8292	185557.9223	0.213454407	1.087408552	0.090909091	1	2
889	7.64490477	1.228618123	1.324851E+18	560485.8173	158598.7581	0.307004899	1.012012827	0.818181818	1	1
890	9.764171751	0.922047689	4.684018E+18	1083470.493	67333.38198	0.328439072	1.060194291	0.454545455	2	1
891	7.409328655	2.135910329	2.357644E+17	339791.4859	227891.8502	0.151907378	1.158869252	0.272727273	2	2
892	6.147338367	1.39128249	2.697948E+18	787257.2305	243007.6056	0.180982603	1.035590018	0.545454545	2	1
893	9.106010528	2.489626913	4.838447E+18	318464.8847	148399.9368	0.13776329	1.079665846	1	2	2
894	7.888156425	1.069998561	2.369387E+18	758582.2826	32198.84658	0.16887855	1.102479582	0.636363636	2	1
895	5.535343316	2.013992903	3.153041E+18	614665.194	193283.1137	0.232705167	1.004280707	0.090909091	2	2
896	9.518441214	1.09721279	3.339118E+18	485352.665	123464.2227	0.195732403	1.150978583	0.181818182	1	2
897	5.899242113	0.638387849	4.052536E+18	581371.1533	217790.0072	0.283603213	1.126376315	0.363636364	1	1
898	9.018466368	0.73984122	3.831991E+17	699847.7926	250414.6944	0.117460735	1.121214104	0.454545455	1	2
899	6.348393381	1.68584606	4.531891E+18	731223.6341	106171.8226	0.301016016	1.023001883	0.818181818	2	1
900	5.096149642	1.333529014	2.072207E+18	395831.1142	91632.98124	0.27187491	1.196597722	0.818181818	1	1
901	9.860574719	2.047822677	1.883721E+18	504043.0231	291697.7961	0.186972359	1.049704719	0.454545455	2	2
902	7.195737554	0.83395927	3.631391E+18	872722.0887	132191.0542	0.24267745	1.145144842	0.181818182	2	1
903	5.967870178	2.658583212	1.171554E+18	400229.6234	49723.49761	0.33349607	1.074308518	0.818181818	2	2
904	6.683822558	1.026852141	4.289995E+18	327883.3421	238118.2626	0.198550168	1.007389446	0.363636364	1	2
905	8.113147607	1.485540069	3.504584E+18	630344.381	80361.37295	0.292028124	1.082785172	0.545454545	2	1
906	9.607171406	0.647934736	2.091893E+18	901108.901	153709.5844	0.31346163	1.03406716	0.636363636	1	1
907	6.940032009	1.861797956	2.790659E+18	469781.8631	280551.0116	0.136813202	1.135782071	0.909090909	2	2
908	5.677607948	1.125673857	4.808279E+17	803163.7454	198586.0664	0.166079096	1.05867143	0.454545455	2	1
909	8.769976655	1.294620017	3.992814E+18	715542.9697	297008.6025	0.241752538	1.089053273	0.272727273	2	2
910	7.5171087	1.625740222	1.673748E+18	361510.3012	181343.1088	0.330670524	1.118092681	0.545454545	1	2
911	5.162907098	0.68174581	3.206159E+18	1017587.109	55025.54911	0.147788159	1.013667843	0.090909091	1	1
912	7.43781851	1.451979149	2.385265E+18	538472.2212	111416.3885	0.127760188	1.064900281	1	2	1
913	8.545107403	0.858154331	7.731009E+17	440898.0934	206802.0053	0.272818132	1.040285707	0.909090909	1	2
914	9.173677531	0.996748875	2.637952E+18	515975.5571	172193.7847	0.102364467	1.198193829	0	1	1
915	5.564245852	1.615816246	4.551955E+18	413345.9294	144176.8461	0.256852134	1.122810213	0.181818182	1	2
916	9.391129061	1.78219853	4.138600E+18	686377.1489	213575.7075	0.172067014	1.06955692	0.636363636	2	2
917	7.03888622	0.568336088	1.339246E+18	742704.2456	87786.00666	0.227654457	1.174506673	0.272727273	1	1
918	8.148689842	1.172570755	1.828767E+18	1040474.661	262400.3818	0.143009923	1.149890286	0.454545455	2	1
919	5.810699214	2.384456806	3.651437E+18	384350.5742	102366.1675	0.318516804	1.044953124	1	2	2
920	8.94940476	2.215777181	2.536805E+18	496967.5539	70527.08844	0.152843276	1.002684604	0.454545455	2	1
921	6.299046753	1.274024383	2.945459E+18	928244.2132	231083.8831	0.336867188	1.10408174	0.818181818	2	2
922	7.730735117	0.804652569	4.858217E+18	825979.6051	118840.7808	0.183797163	1.179479468	1	1	2
923	5.066467623	1.748647748	6.263949E+17	594902.7607	246208.007	0.247740513	1.078069745	0.181818182	2	1
924	9.987178625	1.379776697	1.037306E+18	305458.4181	45492.56936	0.210650833	1.131127917	0.090909091	1	1
925	6.055099246	0.895574497	1.525728E+18	602818.1331	270616.0793	0.298565796	1.155730186	0	1	2
926	6.615556554	1.08409485	1.630637E+18	710704.2886	151717.5995	0.145479345	1.128818964	0.818181818	2	2
927	8.044889957	0.6232929	9.183907E+17	1006898.447	192404.1747	0.239952466	1.153421615	0.909090909	1	1
928	5.377389654	1.837189251	3.961566E+18	363223.9349	31314.37158	0.176631217	1.051730347	0.545454545	1	2
929	9.675465601	1.527371881	4.747488E+18	537036.4401	236126.3102	0.274541194	1.104727485	0.818181818	2	1
930	5.745912881	1.051739549	3.060896E+18	432861.2164	74179.51362	0.129911638	1.180124831	1	1	1
931	8.857767653	0.81530475	1.927818E+18	348359.2313	109177.2638	0.293768674	1.172200819	0.818181818	1	2
932	5.2507112	1.426065925	1.216816E+18	644145.8367	200340.0067	0.20068413	1.147584814	0.454545455	2	2
933	9.705112575	1.668378048	4.284676E+17	455482.7321	135266.1794	0.220898895	1.094392559	0.181818182	2	1
934	7.349979652	0.724350762	4.454116E+18	924407.4732	294769.4453	0.163750937	1.198842578	0.363636364	1	1
935	8.457274495	1.320279237	2.768623E+18	820587.8276	48563.51805	0.311680903	1.123458581	0.090909091	2	2
936	6.127037689	2.26206649	2.116291E+18	551866.0963	174876.9579	0.134921125	1.018996734	0.636363636	2	1
937	9.08572415	1.214384162	5.826775E+17	945659.1878	81587.64748	0.185406006	1.062616314	0.818181818	2	2
938	6.748588551	2.42630312	4.899609E+18	476784.8238	207373.2285	0.249929457	1.167529833	0.727272727	2	1
939	7.828793111	1.807100403	2.913609E+18	580612.8327	100394.8021	0.154514194	1.142927465	0.454545455	2	2
940	5.47629844	0.593204822	2.571017E+18	849287.2849	260424.8966	0.338898482	1.03800136	0.545454545	1	2
941	7.126867867	1.574284491	3.400133E+18	319269.0767	165995.4579	0.296604203	1.089674031	0.272727273	1	1
942	8.236684611	0.972154543	3.812955E+18	623284.8193	142201.3932	0.209206665	1.014288983	0	1	2
943	6.367455475	0.938197858	2.751702E+17	507923.3736	39047.03816	0.254880336	1.031786292	0	1	1
944	7.799154558	1.405454588	2.264755E+18	411925.4548	268360.4549	0.100930503	1.056390182	0.545454545	1	2
945	9.918721968	0.761755732	3.702074E+18	732030.7951	224638.3195	0.144630775	1.008013208	0.545454545	1	1
946	7.253557126	1.705783793	1.775842E+18	688106.0891	64077.40493	0.320715695	1.109448117	1	2	1
947	8.636724319	2.18984962	1.364251E+18	391898.9789	243956.4701	0.173727985	1.184831634	0.545454545	2	2
948	9.327041655	0.54994524	4.248030E+18	467464.0108	60833.60551	0.3087901	1.146086369	0	1	2
949	5.407252744	1.152201838	3.762024E+18	565031.2901	291231.5899	0.215778092	1.170702373	0.818181818	1	1
950	9.549043101	1.925550212	2.748550E+18	334937.5468	86823.71613	0.235875884	1.02365068	0.909090909	1	2
951	6.882193531	0.981522089	2.171218E+18	1091018.944	212609.941	0.178845566	1.118810785	0.363636364	2	1
952	6.459389332	1.366395085	3.941768E+18	879734.3001	69312.95872	0.130559348	1.151917106	0.545454545	2	2
953	7.576452809	0.880215875	3.454517E+18	977663.3564	249201.8084	0.224987844	1.127314457	0.454545455	2	1
954	5.221971215	2.094111261	1.463173E+18	446343.9122	121829.0463	0.16154987	1.028614323	0.272727273	2	2
955	9.832586348	1.253259958	2.474258E+18	653774.5591	187537.5315	0.259577221	1.175470893	0.636363636	2	1
956	6.215761318	0.786129885	5.626706E+17	351328.177	164792.9934	0.114990943	1.100073545	0.636363636	1	1
957	6.836885641	0.664348577	2.895404E+18	676246.9046	129922.1299	0.269859417	1.061111213	0.545454545	1	2
958	7.956465002	1.140109626	4.509984E+18	378904.6597	220033.2882	0.115836092	1.036507322	0.454545455	1	1
959	9.450169331	1.044320669	1.119159E+18	852548.5147	281697.5651	0.15953658	1.085029838	0.090909091	2	2
960	7.098254167	1.988348022	4.395903E+18	521467.1522	154853.6916	0.335738228	1.183205058	0.727272727	2	1
961	8.168691286	2.447036332	3.609317E+18	423528.1486	195530.4822	0.188824439	1.107821538	0.181818182	2	2
962	6.279981083	2.683210581	2.326237E+18	307776.1747	297904.3787	0.234966659	1.13820643	0.181818182	2	1
963	5.008325017	0.875491023	4.807164E+18	766145.9453	178003.7803	0.323862681	1.067343503	0.909090909	1	2
964	7.283527274	1.308660279	8.268864E+17	489913.4442	256625.4293	0.281568585	1.015915556	0.454545455	1	1
965	8.705458972	0.698027815	1.614713E+18	592533.0285	93596.123	0.194126894	1.091300603	0.545454545	1	2
966	6.577376821	1.307382644	2.682788E+18	381146.1277	292065.1205	0.104606929	1.153210882	0.818181818	1	1
967	7.999298973	0.703011468	4.671202E+18	677130.4365	49949.70829	0.25106661	1.128608518	0.818181818	1	2
968	5.335013747	1.647006588	2.137173E+17	745713.3569	175740.3104	0.19547287	1.027173635	0.272727273	2	2
969	6.98491561	2.69926942	4.182286E+18	422849.1798	250056.6558	0.170031647	1.075501756	0.818181818	2	1
970	8.377855003	2.078089181	3.771866E+18	519021.121	91397.51694	0.324509051	1.000116711	0	2	2
971	5.70841025	0.861952372	1.713066E+18	850297.7952	201858.3309	0.140827999	1.105029484	0.363636364	2	1
972	8.905113386	1.03089879	2.975061E+18	768384.4578	232515.0064	0.335095964	1.147331262	0.363636364	2	2
973	6.5483394	1.976904407	2.502538E+18	612260.3856	123632.7474	0.158307808	1.045909737	0.818181818	2	1
974	7.618786065	2.463211428	5.153653E+17	308467.3505	218083.15	0.246232919	1.070513629	0	2	2
975	7.385574927	0.669450291	1.001891E+18	591661.7036	148238.6058	0.205393139	1.123815892	0.545454545	1	1
976	8.505144761	1.138684577	1.415886E+18	487659.7691	192982.7451	0.300280371	1.199199413	0.636363636	1	2
977	9.126431127	1.260470033	4.330745E+18	562597.5613	228249.6313	0.204482092	1.038163335	0.363636364	2	1
978	5.509596551	0.782596475	3.618573E+18	466772.7396	115874.1702	0.290049476	1.062777813	0.909090909	1	1
979	7.15948888	1.350864877	2.047670E+18	789662.04	42526.02383	0.315497154	1.014230767	0.545454545	2	2
980	8.27654281	0.892040451	3.610056E+17	1093468.028	267781.8926	0.160086634	1.089616293	0.909090909	2	1
981	5.926910501	2.108178028	4.519222E+18	337191.3172	158372.8049	0.22457987	1.191318591	0.909090909	2	2
982	8.999133102	1.939498661	8.545992E+17	444102.3488	58767.86536	0.180311992	1.160958232	0.454545455	2	1
983	6.337132817	0.993493821	4.027706E+18	975226.4798	168699.7908	0.236287964	1.05649713	0.909090909	2	2
984	9.875735709	0.546557184	2.353932E+18	352007.2412	84424.54789	0.126192182	1.08339392	0.454545455	1	2
985	5.955937271	1.159295913	6.685128E+17	656220.495	258906.5803	0.278339357	1.007998099	1	2	1
986	9.374920253	0.773200055	7.955851E+17	847036.6616	188392.2219	0.320189919	1.170321148	0	1	1
987	6.704829534	1.719204964	4.719793E+18	578166.8961	45727.00394	0.143285028	1.072134074	0.454545455	2	2
988	8.088006274	2.180134468	3.107616E+18	476105.7604	270975.1481	0.231136648	1.047530181	0	2	1
989	5.442839682	1.231887468	2.410093E+18	944784.8111	161565.4166	0.174136546	1.145704667	0.545454545	2	2
990	6.917408529	0.935337338	3.219268E+18	624168.2552	70299.84755	0.19041387	1.19447225	0.454545455	1	2
991	8.349098085	1.413075943	4.008267E+18	321510.6409	245841.7123	0.285375022	1.119088728	0.363636364	1	1
992	6.421895053	1.582022103	4.936441E+17	409671.6836	213877.1059	0.119642271	1.126988067	0.909090909	1	2
993	7.531702251	0.969148412	2.107053E+18	507052.1448	102526.4682	0.266146592	1.151590431	0.909090909	1	1
994	9.787006105	1.198326547	3.526775E+18	1036507.353	61968.33061	0.248462418	1.100308381	0	2	1
995	7.454777309	2.416440553	1.992975E+18	392590.2493	171901.6721	0.184994227	1.00484387	0.090909091	2	2
996	6.177570849	0.604502245	4.314530E+18	734269.2114	288251.0647	0.155864075	1.175706015	0.454545455	1	2
997	9.156380215	1.656407153	3.371834E+18	365477.6108	111643.3719	0.165335221	1.13169437	0.090909091	1	1
998	6.806182705	0.710401476	1.548214E+18	1009347.435	255358.2563	0.221193545	1.03654687	0.272727273	2	1
999	7.913468021	1.329468332	1.062136E+18	711380.301	96708.90202	0.134274883	1.061151047	0.636363636	2	2
1000	9.407715938	0.820934002	4.871329E+18	432170.0413	137267.0396	0.111171031	1.009502631	0.090909091	1	2
1001	5.800649958	1.425168154	2.960914E+18	534602.6152	180984.2975	0.263245184	1.084898452	0.818181818	2	1
